implementation,metric,line_count,workers,worker,iteration,latency_ns
gpioctl_zsh,event-roundtrip,1,1,0,5470,9780
gpioctl_zsh,event-delivery,1,1,0,5470,5000
gpioctl_zsh,event-roundtrip,1,1,0,5471,9820
gpioctl_zsh,event-delivery,1,1,0,5471,5000
gpioctl_zsh,event-roundtrip,1,1,0,5472,10280
gpioctl_zsh,event-delivery,1,1,0,5472,5460
gpioctl_zsh,event-roundtrip,1,1,0,5473,9880
gpioctl_zsh,event-delivery,1,1,0,5473,5100
gpioctl_zsh,event-roundtrip,1,1,0,5474,9840
gpioctl_zsh,event-delivery,1,1,0,5474,5020
gpioctl_zsh,event-roundtrip,1,1,0,5475,9760
gpioctl_zsh,event-delivery,1,1,0,5475,5000
gpioctl_zsh,event-roundtrip,1,1,0,5476,9680
gpioctl_zsh,event-delivery,1,1,0,5476,4960
gpioctl_zsh,event-roundtrip,1,1,0,5477,9780
gpioctl_zsh,event-delivery,1,1,0,5477,5060
gpioctl_zsh,event-roundtrip,1,1,0,5478,9820
gpioctl_zsh,event-delivery,1,1,0,5478,5040
gpioctl_zsh,event-roundtrip,1,1,0,5479,9740
gpioctl_zsh,event-delivery,1,1,0,5479,5020
gpioctl_zsh,event-roundtrip,1,1,0,5480,9800
gpioctl_zsh,event-delivery,1,1,0,5480,5000
gpioctl_zsh,event-roundtrip,1,1,0,5481,9840
gpioctl_zsh,event-delivery,1,1,0,5481,5060
gpioctl_zsh,event-roundtrip,1,1,0,5482,9760
gpioctl_zsh,event-delivery,1,1,0,5482,5040
gpioctl_zsh,event-roundtrip,1,1,0,5483,9800
gpioctl_zsh,event-delivery,1,1,0,5483,5080
gpioctl_zsh,event-roundtrip,1,1,0,5484,9800
gpioctl_zsh,event-delivery,1,1,0,5484,5040
gpioctl_zsh,event-roundtrip,1,1,0,5485,9740
gpioctl_zsh,event-delivery,1,1,0,5485,5000
gpioctl_zsh,event-roundtrip,1,1,0,5486,9800
gpioctl_zsh,event-delivery,1,1,0,5486,5040
gpioctl_zsh,event-roundtrip,1,1,0,5487,9680
gpioctl_zsh,event-delivery,1,1,0,5487,4920
gpioctl_zsh,event-roundtrip,1,1,0,5488,9740
gpioctl_zsh,event-delivery,1,1,0,5488,4980
gpioctl_zsh,event-roundtrip,1,1,0,5489,9740
gpioctl_zsh,event-delivery,1,1,0,5489,4980
gpioctl_zsh,event-roundtrip,1,1,0,5490,9780
gpioctl_zsh,event-delivery,1,1,0,5490,5000
gpioctl_zsh,event-roundtrip,1,1,0,5491,9780
gpioctl_zsh,event-delivery,1,1,0,5491,5000
gpioctl_zsh,event-roundtrip,1,1,0,5492,9780
gpioctl_zsh,event-delivery,1,1,0,5492,5040
gpioctl_zsh,event-roundtrip,1,1,0,5493,9820
gpioctl_zsh,event-delivery,1,1,0,5493,5040
gpioctl_zsh,event-roundtrip,1,1,0,5494,9740
gpioctl_zsh,event-delivery,1,1,0,5494,4960
gpioctl_zsh,event-roundtrip,1,1,0,5495,9700
gpioctl_zsh,event-delivery,1,1,0,5495,4960
gpioctl_zsh,event-roundtrip,1,1,0,5496,9760
gpioctl_zsh,event-delivery,1,1,0,5496,5020
gpioctl_zsh,event-roundtrip,1,1,0,5497,9780
gpioctl_zsh,event-delivery,1,1,0,5497,5000
gpioctl_zsh,event-roundtrip,1,1,0,5498,9760
gpioctl_zsh,event-delivery,1,1,0,5498,5020
gpioctl_zsh,event-roundtrip,1,1,0,5499,9720
gpioctl_zsh,event-delivery,1,1,0,5499,4960
gpioctl_zsh,event-roundtrip,1,1,0,5500,9680
gpioctl_zsh,event-delivery,1,1,0,5500,4960
gpioctl_zsh,event-roundtrip,1,1,0,5501,9700
gpioctl_zsh,event-delivery,1,1,0,5501,4980
gpioctl_zsh,event-roundtrip,1,1,0,5502,9740
gpioctl_zsh,event-delivery,1,1,0,5502,4980
gpioctl_zsh,event-roundtrip,1,1,0,5503,9760
gpioctl_zsh,event-delivery,1,1,0,5503,5040
gpioctl_zsh,event-roundtrip,1,1,0,5504,9720
gpioctl_zsh,event-delivery,1,1,0,5504,5040
gpioctl_zsh,event-roundtrip,1,1,0,5505,11800
gpioctl_zsh,event-delivery,1,1,0,5505,5800
gpioctl_zsh,event-roundtrip,1,1,0,5506,10060
gpioctl_zsh,event-delivery,1,1,0,5506,5100
gpioctl_zsh,event-roundtrip,1,1,0,5507,9840
gpioctl_zsh,event-delivery,1,1,0,5507,5060
gpioctl_zsh,event-roundtrip,1,1,0,5508,9780
gpioctl_zsh,event-delivery,1,1,0,5508,5020
gpioctl_zsh,event-roundtrip,1,1,0,5509,9680
gpioctl_zsh,event-delivery,1,1,0,5509,4920
gpioctl_zsh,event-roundtrip,1,1,0,5510,9760
gpioctl_zsh,event-delivery,1,1,0,5510,5020
gpioctl_zsh,event-roundtrip,1,1,0,5511,9780
gpioctl_zsh,event-delivery,1,1,0,5511,4980
gpioctl_zsh,event-roundtrip,1,1,0,5512,9880
gpioctl_zsh,event-delivery,1,1,0,5512,5060
gpioctl_zsh,event-roundtrip,1,1,0,5513,9740
gpioctl_zsh,event-delivery,1,1,0,5513,4980
gpioctl_zsh,event-roundtrip,1,1,0,5514,9800
gpioctl_zsh,event-delivery,1,1,0,5514,5040
gpioctl_zsh,event-roundtrip,1,1,0,5515,9820
gpioctl_zsh,event-delivery,1,1,0,5515,5060
gpioctl_zsh,event-roundtrip,1,1,0,5516,9760
gpioctl_zsh,event-delivery,1,1,0,5516,5020
gpioctl_zsh,event-roundtrip,1,1,0,5517,9860
gpioctl_zsh,event-delivery,1,1,0,5517,5040
gpioctl_zsh,event-roundtrip,1,1,0,5518,9880
gpioctl_zsh,event-delivery,1,1,0,5518,5039
gpioctl_zsh,event-roundtrip,1,1,0,5519,9880
gpioctl_zsh,event-delivery,1,1,0,5519,5000
gpioctl_zsh,event-roundtrip,1,1,0,5520,9740
gpioctl_zsh,event-delivery,1,1,0,5520,5020
gpioctl_zsh,event-roundtrip,1,1,0,5521,9860
gpioctl_zsh,event-delivery,1,1,0,5521,5060
gpioctl_zsh,event-roundtrip,1,1,0,5522,9700
gpioctl_zsh,event-delivery,1,1,0,5522,5000
gpioctl_zsh,event-roundtrip,1,1,0,5523,9800
gpioctl_zsh,event-delivery,1,1,0,5523,5040
gpioctl_zsh,event-roundtrip,1,1,0,5524,9760
gpioctl_zsh,event-delivery,1,1,0,5524,5020
gpioctl_zsh,event-roundtrip,1,1,0,5525,9780
gpioctl_zsh,event-delivery,1,1,0,5525,4980
gpioctl_zsh,event-roundtrip,1,1,0,5526,9840
gpioctl_zsh,event-delivery,1,1,0,5526,5060
gpioctl_zsh,event-roundtrip,1,1,0,5527,9760
gpioctl_zsh,event-delivery,1,1,0,5527,5020
gpioctl_zsh,event-roundtrip,1,1,0,5528,9840
gpioctl_zsh,event-delivery,1,1,0,5528,5060
gpioctl_zsh,event-roundtrip,1,1,0,5529,9900
gpioctl_zsh,event-delivery,1,1,0,5529,5020
gpioctl_zsh,event-roundtrip,1,1,0,5530,9900
gpioctl_zsh,event-delivery,1,1,0,5530,5060
gpioctl_zsh,event-roundtrip,1,1,0,5531,9880
gpioctl_zsh,event-delivery,1,1,0,5531,5040
gpioctl_zsh,event-roundtrip,1,1,0,5532,9700
gpioctl_zsh,event-delivery,1,1,0,5532,5020
gpioctl_zsh,event-roundtrip,1,1,0,5533,9820
gpioctl_zsh,event-delivery,1,1,0,5533,5020
gpioctl_zsh,event-roundtrip,1,1,0,5534,9780
gpioctl_zsh,event-delivery,1,1,0,5534,5020
gpioctl_zsh,event-roundtrip,1,1,0,5535,9900
gpioctl_zsh,event-delivery,1,1,0,5535,5060
gpioctl_zsh,event-roundtrip,1,1,0,5536,9840
gpioctl_zsh,event-delivery,1,1,0,5536,5020
gpioctl_zsh,event-roundtrip,1,1,0,5537,9820
gpioctl_zsh,event-delivery,1,1,0,5537,5040
gpioctl_zsh,event-roundtrip,1,1,0,5538,9780
gpioctl_zsh,event-delivery,1,1,0,5538,5000
gpioctl_zsh,event-roundtrip,1,1,0,5539,9800
gpioctl_zsh,event-delivery,1,1,0,5539,5040
gpioctl_zsh,event-roundtrip,1,1,0,5540,9860
gpioctl_zsh,event-delivery,1,1,0,5540,5040
gpioctl_zsh,event-roundtrip,1,1,0,5541,9720
gpioctl_zsh,event-delivery,1,1,0,5541,5000
gpioctl_zsh,event-roundtrip,1,1,0,5542,9840
gpioctl_zsh,event-delivery,1,1,0,5542,5040
gpioctl_zsh,event-roundtrip,1,1,0,5543,9840
gpioctl_zsh,event-delivery,1,1,0,5543,5040
gpioctl_zsh,event-roundtrip,1,1,0,5544,9860
gpioctl_zsh,event-delivery,1,1,0,5544,5040
gpioctl_zsh,event-roundtrip,1,1,0,5545,9800
gpioctl_zsh,event-delivery,1,1,0,5545,5000
gpioctl_zsh,event-roundtrip,1,1,0,5546,9880
gpioctl_zsh,event-delivery,1,1,0,5546,5060
gpioctl_zsh,event-roundtrip,1,1,0,5547,9800
gpioctl_zsh,event-delivery,1,1,0,5547,5040
gpioctl_zsh,event-roundtrip,1,1,0,5548,9780
gpioctl_zsh,event-delivery,1,1,0,5548,5040
gpioctl_zsh,event-roundtrip,1,1,0,5549,9780
gpioctl_zsh,event-delivery,1,1,0,5549,5040
gpioctl_zsh,event-roundtrip,1,1,0,5550,9760
gpioctl_zsh,event-delivery,1,1,0,5550,5020
gpioctl_zsh,event-roundtrip,1,1,0,5551,9760
gpioctl_zsh,event-delivery,1,1,0,5551,5020
gpioctl_zsh,event-roundtrip,1,1,0,5552,12000
gpioctl_zsh,event-delivery,1,1,0,5552,5840
gpioctl_zsh,event-roundtrip,1,1,0,5553,10060
gpioctl_zsh,event-delivery,1,1,0,5553,5140
gpioctl_zsh,event-roundtrip,1,1,0,5554,9880
gpioctl_zsh,event-delivery,1,1,0,5554,5060
gpioctl_zsh,event-roundtrip,1,1,0,5555,9880
gpioctl_zsh,event-delivery,1,1,0,5555,5020
gpioctl_zsh,event-roundtrip,1,1,0,5556,9840
gpioctl_zsh,event-delivery,1,1,0,5556,5020
gpioctl_zsh,event-roundtrip,1,1,0,5557,9780
gpioctl_zsh,event-delivery,1,1,0,5557,5020
gpioctl_zsh,event-roundtrip,1,1,0,5558,9860
gpioctl_zsh,event-delivery,1,1,0,5558,5020
gpioctl_zsh,event-roundtrip,1,1,0,5559,9880
gpioctl_zsh,event-delivery,1,1,0,5559,5060
gpioctl_zsh,event-roundtrip,1,1,0,5560,9820
gpioctl_zsh,event-delivery,1,1,0,5560,4980
gpioctl_zsh,event-roundtrip,1,1,0,5561,9900
gpioctl_zsh,event-delivery,1,1,0,5561,5080
gpioctl_zsh,event-roundtrip,1,1,0,5562,9900
gpioctl_zsh,event-delivery,1,1,0,5562,5000
gpioctl_zsh,event-roundtrip,1,1,0,5563,9820
gpioctl_zsh,event-delivery,1,1,0,5563,5000
gpioctl_zsh,event-roundtrip,1,1,0,5564,9820
gpioctl_zsh,event-delivery,1,1,0,5564,5000
gpioctl_zsh,event-roundtrip,1,1,0,5565,10280
gpioctl_zsh,event-delivery,1,1,0,5565,5100
gpioctl_zsh,event-roundtrip,1,1,0,5566,9900
gpioctl_zsh,event-delivery,1,1,0,5566,5020
gpioctl_zsh,event-roundtrip,1,1,0,5567,9920
gpioctl_zsh,event-delivery,1,1,0,5567,5120
gpioctl_zsh,event-roundtrip,1,1,0,5568,9860
gpioctl_zsh,event-delivery,1,1,0,5568,5060
gpioctl_zsh,event-roundtrip,1,1,0,5569,9900
gpioctl_zsh,event-delivery,1,1,0,5569,5000
gpioctl_zsh,event-roundtrip,1,1,0,5570,9880
gpioctl_zsh,event-delivery,1,1,0,5570,5060
gpioctl_zsh,event-roundtrip,1,1,0,5571,9880
gpioctl_zsh,event-delivery,1,1,0,5571,5040
gpioctl_zsh,event-roundtrip,1,1,0,5572,9840
gpioctl_zsh,event-delivery,1,1,0,5572,5040
gpioctl_zsh,event-roundtrip,1,1,0,5573,9820
gpioctl_zsh,event-delivery,1,1,0,5573,5040
gpioctl_zsh,event-roundtrip,1,1,0,5574,9820
gpioctl_zsh,event-delivery,1,1,0,5574,5020
gpioctl_zsh,event-roundtrip,1,1,0,5575,9840
gpioctl_zsh,event-delivery,1,1,0,5575,4960
gpioctl_zsh,event-roundtrip,1,1,0,5576,9780
gpioctl_zsh,event-delivery,1,1,0,5576,5000
gpioctl_zsh,event-roundtrip,1,1,0,5577,9780
gpioctl_zsh,event-delivery,1,1,0,5577,5000
gpioctl_zsh,event-roundtrip,1,1,0,5578,9800
gpioctl_zsh,event-delivery,1,1,0,5578,5020
gpioctl_zsh,event-roundtrip,1,1,0,5579,9820
gpioctl_zsh,event-delivery,1,1,0,5579,5020
gpioctl_zsh,event-roundtrip,1,1,0,5580,9920
gpioctl_zsh,event-delivery,1,1,0,5580,5080
gpioctl_zsh,event-roundtrip,1,1,0,5581,9900
gpioctl_zsh,event-delivery,1,1,0,5581,5020
gpioctl_zsh,event-roundtrip,1,1,0,5582,9760
gpioctl_zsh,event-delivery,1,1,0,5582,5020
gpioctl_zsh,event-roundtrip,1,1,0,5583,9940
gpioctl_zsh,event-delivery,1,1,0,5583,5060
gpioctl_zsh,event-roundtrip,1,1,0,5584,9900
gpioctl_zsh,event-delivery,1,1,0,5584,5080
gpioctl_zsh,event-roundtrip,1,1,0,5585,9760
gpioctl_zsh,event-delivery,1,1,0,5585,5020
gpioctl_zsh,event-roundtrip,1,1,0,5586,9720
gpioctl_zsh,event-delivery,1,1,0,5586,4980
gpioctl_zsh,event-roundtrip,1,1,0,5587,9820
gpioctl_zsh,event-delivery,1,1,0,5587,5020
gpioctl_zsh,event-roundtrip,1,1,0,5588,9900
gpioctl_zsh,event-delivery,1,1,0,5588,5099
gpioctl_zsh,event-roundtrip,1,1,0,5589,9820
gpioctl_zsh,event-delivery,1,1,0,5589,4980
gpioctl_zsh,event-roundtrip,1,1,0,5590,9800
gpioctl_zsh,event-delivery,1,1,0,5590,5000
gpioctl_zsh,event-roundtrip,1,1,0,5591,9860
gpioctl_zsh,event-delivery,1,1,0,5591,5020
gpioctl_zsh,event-roundtrip,1,1,0,5592,9760
gpioctl_zsh,event-delivery,1,1,0,5592,4960
gpioctl_zsh,event-roundtrip,1,1,0,5593,9800
gpioctl_zsh,event-delivery,1,1,0,5593,5000
gpioctl_zsh,event-roundtrip,1,1,0,5594,9820
gpioctl_zsh,event-delivery,1,1,0,5594,5020
gpioctl_zsh,event-roundtrip,1,1,0,5595,9900
gpioctl_zsh,event-delivery,1,1,0,5595,5000
gpioctl_zsh,event-roundtrip,1,1,0,5596,9800
gpioctl_zsh,event-delivery,1,1,0,5596,5000
gpioctl_zsh,event-roundtrip,1,1,0,5597,9840
gpioctl_zsh,event-delivery,1,1,0,5597,5040
gpioctl_zsh,event-roundtrip,1,1,0,5598,9860
gpioctl_zsh,event-delivery,1,1,0,5598,5040
gpioctl_zsh,event-roundtrip,1,1,0,5599,9800
gpioctl_zsh,event-delivery,1,1,0,5599,4980
gpioctl_zsh,event-roundtrip,1,1,0,5600,11760
gpioctl_zsh,event-delivery,1,1,0,5600,5780
gpioctl_zsh,event-roundtrip,1,1,0,5601,10160
gpioctl_zsh,event-delivery,1,1,0,5601,5159
gpioctl_zsh,event-roundtrip,1,1,0,5602,9920
gpioctl_zsh,event-delivery,1,1,0,5602,5020
gpioctl_zsh,event-roundtrip,1,1,0,5603,9960
gpioctl_zsh,event-delivery,1,1,0,5603,5060
gpioctl_zsh,event-roundtrip,1,1,0,5604,9880
gpioctl_zsh,event-delivery,1,1,0,5604,5060
gpioctl_zsh,event-roundtrip,1,1,0,5605,9880
gpioctl_zsh,event-delivery,1,1,0,5605,5040
gpioctl_zsh,event-roundtrip,1,1,0,5606,9840
gpioctl_zsh,event-delivery,1,1,0,5606,5080
gpioctl_zsh,event-roundtrip,1,1,0,5607,9700
gpioctl_zsh,event-delivery,1,1,0,5607,4920
gpioctl_zsh,event-roundtrip,1,1,0,5608,9780
gpioctl_zsh,event-delivery,1,1,0,5608,4980
gpioctl_zsh,event-roundtrip,1,1,0,5609,9860
gpioctl_zsh,event-delivery,1,1,0,5609,4980
gpioctl_zsh,event-roundtrip,1,1,0,5610,9840
gpioctl_zsh,event-delivery,1,1,0,5610,5020
gpioctl_zsh,event-roundtrip,1,1,0,5611,9800
gpioctl_zsh,event-delivery,1,1,0,5611,4980
gpioctl_zsh,event-roundtrip,1,1,0,5612,9840
gpioctl_zsh,event-delivery,1,1,0,5612,5000
gpioctl_zsh,event-roundtrip,1,1,0,5613,9840
gpioctl_zsh,event-delivery,1,1,0,5613,5040
gpioctl_zsh,event-roundtrip,1,1,0,5614,9900
gpioctl_zsh,event-delivery,1,1,0,5614,5080
gpioctl_zsh,event-roundtrip,1,1,0,5615,9940
gpioctl_zsh,event-delivery,1,1,0,5615,5059
gpioctl_zsh,event-roundtrip,1,1,0,5616,9740
gpioctl_zsh,event-delivery,1,1,0,5616,5000
gpioctl_zsh,event-roundtrip,1,1,0,5617,9780
gpioctl_zsh,event-delivery,1,1,0,5617,4980
gpioctl_zsh,event-roundtrip,1,1,0,5618,9800
gpioctl_zsh,event-delivery,1,1,0,5618,5020
gpioctl_zsh,event-roundtrip,1,1,0,5619,9800
gpioctl_zsh,event-delivery,1,1,0,5619,5020
gpioctl_zsh,event-roundtrip,1,1,0,5620,9820
gpioctl_zsh,event-delivery,1,1,0,5620,5040
gpioctl_zsh,event-roundtrip,1,1,0,5621,9920
gpioctl_zsh,event-delivery,1,1,0,5621,5040
gpioctl_zsh,event-roundtrip,1,1,0,5622,9860
gpioctl_zsh,event-delivery,1,1,0,5622,5020
gpioctl_zsh,event-roundtrip,1,1,0,5623,9920
gpioctl_zsh,event-delivery,1,1,0,5623,5080
gpioctl_zsh,event-roundtrip,1,1,0,5624,9840
gpioctl_zsh,event-delivery,1,1,0,5624,5040
gpioctl_zsh,event-roundtrip,1,1,0,5625,9780
gpioctl_zsh,event-delivery,1,1,0,5625,4980
gpioctl_zsh,event-roundtrip,1,1,0,5626,9780
gpioctl_zsh,event-delivery,1,1,0,5626,5020
gpioctl_zsh,event-roundtrip,1,1,0,5627,9760
gpioctl_zsh,event-delivery,1,1,0,5627,4980
gpioctl_zsh,event-roundtrip,1,1,0,5628,9820
gpioctl_zsh,event-delivery,1,1,0,5628,5040
gpioctl_zsh,event-roundtrip,1,1,0,5629,9820
gpioctl_zsh,event-delivery,1,1,0,5629,5080
gpioctl_zsh,event-roundtrip,1,1,0,5630,9800
gpioctl_zsh,event-delivery,1,1,0,5630,4980
gpioctl_zsh,event-roundtrip,1,1,0,5631,9800
gpioctl_zsh,event-delivery,1,1,0,5631,5040
gpioctl_zsh,event-roundtrip,1,1,0,5632,9820
gpioctl_zsh,event-delivery,1,1,0,5632,5060
gpioctl_zsh,event-roundtrip,1,1,0,5633,9880
gpioctl_zsh,event-delivery,1,1,0,5633,5060
gpioctl_zsh,event-roundtrip,1,1,0,5634,9800
gpioctl_zsh,event-delivery,1,1,0,5634,5020
gpioctl_zsh,event-roundtrip,1,1,0,5635,9760
gpioctl_zsh,event-delivery,1,1,0,5635,5000
gpioctl_zsh,event-roundtrip,1,1,0,5636,10140
gpioctl_zsh,event-delivery,1,1,0,5636,5100
gpioctl_zsh,event-roundtrip,1,1,0,5637,9900
gpioctl_zsh,event-delivery,1,1,0,5637,5060
gpioctl_zsh,event-roundtrip,1,1,0,5638,9780
gpioctl_zsh,event-delivery,1,1,0,5638,5020
gpioctl_zsh,event-roundtrip,1,1,0,5639,9860
gpioctl_zsh,event-delivery,1,1,0,5639,5060
gpioctl_zsh,event-roundtrip,1,1,0,5640,9860
gpioctl_zsh,event-delivery,1,1,0,5640,5020
gpioctl_zsh,event-roundtrip,1,1,0,5641,9820
gpioctl_zsh,event-delivery,1,1,0,5641,5040
gpioctl_zsh,event-roundtrip,1,1,0,5642,9840
gpioctl_zsh,event-delivery,1,1,0,5642,5020
gpioctl_zsh,event-roundtrip,1,1,0,5643,9840
gpioctl_zsh,event-delivery,1,1,0,5643,5040
gpioctl_zsh,event-roundtrip,1,1,0,5644,9840
gpioctl_zsh,event-delivery,1,1,0,5644,5040
gpioctl_zsh,event-roundtrip,1,1,0,5645,9760
gpioctl_zsh,event-delivery,1,1,0,5645,5040
gpioctl_zsh,event-roundtrip,1,1,0,5646,9900
gpioctl_zsh,event-delivery,1,1,0,5646,5040
gpioctl_zsh,event-roundtrip,1,1,0,5647,11900
gpioctl_zsh,event-delivery,1,1,0,5647,5820
gpioctl_zsh,event-roundtrip,1,1,0,5648,10040
gpioctl_zsh,event-delivery,1,1,0,5648,5020
gpioctl_zsh,event-roundtrip,1,1,0,5649,9940
gpioctl_zsh,event-delivery,1,1,0,5649,5080
gpioctl_zsh,event-roundtrip,1,1,0,5650,9920
gpioctl_zsh,event-delivery,1,1,0,5650,5060
gpioctl_zsh,event-roundtrip,1,1,0,5651,9840
gpioctl_zsh,event-delivery,1,1,0,5651,5060
gpioctl_zsh,event-roundtrip,1,1,0,5652,9860
gpioctl_zsh,event-delivery,1,1,0,5652,4980
gpioctl_zsh,event-roundtrip,1,1,0,5653,9880
gpioctl_zsh,event-delivery,1,1,0,5653,5080
gpioctl_zsh,event-roundtrip,1,1,0,5654,9880
gpioctl_zsh,event-delivery,1,1,0,5654,5060
gpioctl_zsh,event-roundtrip,1,1,0,5655,9800
gpioctl_zsh,event-delivery,1,1,0,5655,5020
gpioctl_zsh,event-roundtrip,1,1,0,5656,9820
gpioctl_zsh,event-delivery,1,1,0,5656,5000
gpioctl_zsh,event-roundtrip,1,1,0,5657,10220
gpioctl_zsh,event-delivery,1,1,0,5657,4980
gpioctl_zsh,event-roundtrip,1,1,0,5658,9780
gpioctl_zsh,event-delivery,1,1,0,5658,5020
gpioctl_zsh,event-roundtrip,1,1,0,5659,9860
gpioctl_zsh,event-delivery,1,1,0,5659,5040
gpioctl_zsh,event-roundtrip,1,1,0,5660,9780
gpioctl_zsh,event-delivery,1,1,0,5660,5020
gpioctl_zsh,event-roundtrip,1,1,0,5661,9780
gpioctl_zsh,event-delivery,1,1,0,5661,4980
gpioctl_zsh,event-roundtrip,1,1,0,5662,9760
gpioctl_zsh,event-delivery,1,1,0,5662,5000
gpioctl_zsh,event-roundtrip,1,1,0,5663,9780
gpioctl_zsh,event-delivery,1,1,0,5663,5000
gpioctl_zsh,event-roundtrip,1,1,0,5664,9860
gpioctl_zsh,event-delivery,1,1,0,5664,5080
gpioctl_zsh,event-roundtrip,1,1,0,5665,9880
gpioctl_zsh,event-delivery,1,1,0,5665,5020
gpioctl_zsh,event-roundtrip,1,1,0,5666,9800
gpioctl_zsh,event-delivery,1,1,0,5666,5020
gpioctl_zsh,event-roundtrip,1,1,0,5667,9780
gpioctl_zsh,event-delivery,1,1,0,5667,5040
gpioctl_zsh,event-roundtrip,1,1,0,5668,17640
gpioctl_zsh,event-delivery,1,1,0,5668,5760
gpioctl_zsh,event-roundtrip,1,1,0,5669,10080
gpioctl_zsh,event-delivery,1,1,0,5669,5080
gpioctl_zsh,event-roundtrip,1,1,0,5670,9880
gpioctl_zsh,event-delivery,1,1,0,5670,5039
gpioctl_zsh,event-roundtrip,1,1,0,5671,9800
gpioctl_zsh,event-delivery,1,1,0,5671,5020
gpioctl_zsh,event-roundtrip,1,1,0,5672,9820
gpioctl_zsh,event-delivery,1,1,0,5672,5020
gpioctl_zsh,event-roundtrip,1,1,0,5673,9760
gpioctl_zsh,event-delivery,1,1,0,5673,5000
gpioctl_zsh,event-roundtrip,1,1,0,5674,9860
gpioctl_zsh,event-delivery,1,1,0,5674,5060
gpioctl_zsh,event-roundtrip,1,1,0,5675,9820
gpioctl_zsh,event-delivery,1,1,0,5675,5000
gpioctl_zsh,event-roundtrip,1,1,0,5676,9820
gpioctl_zsh,event-delivery,1,1,0,5676,5020
gpioctl_zsh,event-roundtrip,1,1,0,5677,9860
gpioctl_zsh,event-delivery,1,1,0,5677,5000
gpioctl_zsh,event-roundtrip,1,1,0,5678,9860
gpioctl_zsh,event-delivery,1,1,0,5678,5080
gpioctl_zsh,event-roundtrip,1,1,0,5679,9760
gpioctl_zsh,event-delivery,1,1,0,5679,5000
gpioctl_zsh,event-roundtrip,1,1,0,5680,9800
gpioctl_zsh,event-delivery,1,1,0,5680,4980
gpioctl_zsh,event-roundtrip,1,1,0,5681,9860
gpioctl_zsh,event-delivery,1,1,0,5681,5040
gpioctl_zsh,event-roundtrip,1,1,0,5682,9760
gpioctl_zsh,event-delivery,1,1,0,5682,4980
gpioctl_zsh,event-roundtrip,1,1,0,5683,9720
gpioctl_zsh,event-delivery,1,1,0,5683,4960
gpioctl_zsh,event-roundtrip,1,1,0,5684,9840
gpioctl_zsh,event-delivery,1,1,0,5684,5040
gpioctl_zsh,event-roundtrip,1,1,0,5685,9780
gpioctl_zsh,event-delivery,1,1,0,5685,5040
gpioctl_zsh,event-roundtrip,1,1,0,5686,9760
gpioctl_zsh,event-delivery,1,1,0,5686,5020
gpioctl_zsh,event-roundtrip,1,1,0,5687,9820
gpioctl_zsh,event-delivery,1,1,0,5687,5000
gpioctl_zsh,event-roundtrip,1,1,0,5688,9820
gpioctl_zsh,event-delivery,1,1,0,5688,5040
gpioctl_zsh,event-roundtrip,1,1,0,5689,9820
gpioctl_zsh,event-delivery,1,1,0,5689,5060
gpioctl_zsh,event-roundtrip,1,1,0,5690,9840
gpioctl_zsh,event-delivery,1,1,0,5690,5020
gpioctl_zsh,event-roundtrip,1,1,0,5691,9760
gpioctl_zsh,event-delivery,1,1,0,5691,5000
gpioctl_zsh,event-roundtrip,1,1,0,5692,9740
gpioctl_zsh,event-delivery,1,1,0,5692,4960
gpioctl_zsh,event-roundtrip,1,1,0,5693,9800
gpioctl_zsh,event-delivery,1,1,0,5693,5020
gpioctl_zsh,event-roundtrip,1,1,0,5694,12640
gpioctl_zsh,event-delivery,1,1,0,5694,6020
gpioctl_zsh,event-roundtrip,1,1,0,5695,10040
gpioctl_zsh,event-delivery,1,1,0,5695,5120
gpioctl_zsh,event-roundtrip,1,1,0,5696,10020
gpioctl_zsh,event-delivery,1,1,0,5696,5020
gpioctl_zsh,event-roundtrip,1,1,0,5697,9920
gpioctl_zsh,event-delivery,1,1,0,5697,5099
gpioctl_zsh,event-roundtrip,1,1,0,5698,9800
gpioctl_zsh,event-delivery,1,1,0,5698,4960
gpioctl_zsh,event-roundtrip,1,1,0,5699,9880
gpioctl_zsh,event-delivery,1,1,0,5699,5080
gpioctl_zsh,event-roundtrip,1,1,0,5700,9820
gpioctl_zsh,event-delivery,1,1,0,5700,5020
gpioctl_zsh,event-roundtrip,1,1,0,5701,9860
gpioctl_zsh,event-delivery,1,1,0,5701,5060
gpioctl_zsh,event-roundtrip,1,1,0,5702,9860
gpioctl_zsh,event-delivery,1,1,0,5702,5060
gpioctl_zsh,event-roundtrip,1,1,0,5703,9820
gpioctl_zsh,event-delivery,1,1,0,5703,5060
gpioctl_zsh,event-roundtrip,1,1,0,5704,9780
gpioctl_zsh,event-delivery,1,1,0,5704,5020
gpioctl_zsh,event-roundtrip,1,1,0,5705,9820
gpioctl_zsh,event-delivery,1,1,0,5705,5060
gpioctl_zsh,event-roundtrip,1,1,0,5706,9860
gpioctl_zsh,event-delivery,1,1,0,5706,5040
gpioctl_zsh,event-roundtrip,1,1,0,5707,9860
gpioctl_zsh,event-delivery,1,1,0,5707,5020
gpioctl_zsh,event-roundtrip,1,1,0,5708,9860
gpioctl_zsh,event-delivery,1,1,0,5708,5100
gpioctl_zsh,event-roundtrip,1,1,0,5709,9880
gpioctl_zsh,event-delivery,1,1,0,5709,5080
gpioctl_zsh,event-roundtrip,1,1,0,5710,9920
